time,pwm,posLeft,posRight
4003,0,190163,192436
4004,0,190261,192530
4005,0,190359,192628
4006,0,190455,192723
4007,0,190551,192816
4008,0,190648,192911
4009,0,190744,193009
4010,0,190839,193114
4011,0,190935,193216
4012,0,191032,193312
4013,0,191129,193404
4014,0,191226,193493
4015,0,191323,193582
4016,0,191418,193674
4017,0,191515,193770
4018,0,191613,193866
4019,0,191712,193958
4020,0,191811,194045
4021,0,191911,194132
4022,0,192012,194219
4023,0,192112,194311
4024,0,192214,194410
4025,0,192318,194514
4026,0,192421,194619
4027,0,192525,194722
4028,0,192632,194827
4029,0,192740,194932
4030,0,192846,195038
4031,0,192954,195146
4032,0,193063,195254
4033,0,193169,195361
4034,0,193274,195471
4035,0,193381,195580
4036,0,193488,195685
4037,0,193594,195792
4038,0,193703,195899
4039,0,193810,196006
4040,0,193916,196105
4041,0,194021,196206
4042,0,194127,196315
4043,0,194232,196419
4044,0,194337,196530
4045,0,194442,196642
4046,0,194547,196755
4047,0,194651,196865
4048,0,194755,196974
4049,0,194859,197081
4050,0,194963,197187
4051,0,195064,197293
4052,0,195165,197395
4053,0,195265,197493
4054,0,195369,197593
4055,0,195473,197693
4056,0,195575,197791
4057,0,195673,197888
4058,0,195767,197981
4059,0,195861,198077
4060,0,195954,198174
4061,0,196046,198271
4062,0,196139,198365
4063,0,196229,198456
4064,0,196319,198548
4065,0,196409,198641
4066,0,196497,198732
4067,0,196584,198820
4068,0,196671,198905
4069,0,196758,198992
4070,0,196843,199079
4071,0,196930,199162
4072,0,197018,199247
4073,0,197110,199331
4074,0,197200,199417
4075,0,197287,199500
4076,0,197368,199580
4077,0,197446,199658
4078,0,197525,199736
4079,0,197607,199817
4080,0,197691,199896
4081,0,197774,199974
4082,0,197857,200053
4083,0,197938,200135
4084,0,198018,200214
4085,0,198098,200292
4086,0,198179,200368
4087,0,198257,200446
4088,0,198333,200524
4089,0,198406,200603
4090,0,198479,200684
4091,0,198555,200764
4092,0,198634,200842
4093,0,198716,200920
4094,0,198796,200994
4095,0,198876,201065
4096,0,198956,201133
4097,0,199036,201204
4098,0,199117,201278
4099,0,199198,201352
4100,0,199279,201429
4101,0,199359,201502
4102,0,199437,201572
4103,0,199515,201640
4104,0,199593,201711
4105,0,199671,201784
4106,0,199751,201860
4107,0,199829,201936
4108,0,199905,202011
4109,0,199980,202085
4110,0,200057,202158
4111,0,200135,202232
4112,0,200214,202307
4113,0,200291,202382
4114,0,200368,202458
4115,0,200444,202532
4116,0,200522,202607
4117,0,200597,202681
4118,0,200674,202758
4119,0,200751,202833
4120,0,200827,202910
4121,0,200903,202984
4122,0,200980,203061
4123,0,201060,203141
4124,0,201140,203218
4125,0,201216,203294
4126,0,201292,203373
4127,0,201369,203455
4128,0,201446,203539
4129,0,201523,203619
4130,0,201599,203701
4131,0,201675,203785
4132,0,201751,203867
4133,0,201827,203943
4134,0,201902,204017
4135,0,201977,204095
4136,0,202052,204183
4137,0,202125,204270
4138,0,202197,204349
4139,0,202269,204436
4140,0,202339,204529
4141,0,202410,204614
4142,0,202481,204695
4143,0,202553,204776
4144,0,202626,204862
4145,0,202697,204950
4146,0,202770,205030
4147,0,202841,205110
4148,0,202913,205192
4149,0,202984,205282
4150,0,203055,205364
4151,0,203128,205441
4152,0,203200,205518
4153,0,203272,205602
4154,0,203344,205690
4155,0,203417,205771
4156,0,203489,205853
4157,0,203560,205931
4158,0,203633,206010
4159,0,203706,206088
4160,0,203778,206164
4161,0,203846,206242
4162,0,203913,206317
4163,0,203981,206392
4164,0,204050,206468
4165,0,204119,206544
4166,0,204186,206618
4167,0,204252,206691
4168,0,204319,206762
4169,0,204383,206833
4170,0,204447,206906
4171,0,204511,206976
4172,0,204575,207043
4173,0,204640,207112
4174,0,204704,207183
4175,0,204767,207251
4176,0,204830,207315
4177,0,204896,207379
4178,0,204962,207445
4179,0,205027,207514
4180,0,205091,207581
4181,0,205153,207642
4182,0,205215,207703
4183,0,205277,207767
4184,0,205340,207831
4185,0,205401,207892
4186,0,205462,207952
4187,0,205524,208009
4188,0,205588,208066
4189,0,205651,208125
4190,0,205713,208185
4191,0,205775,208245
4192,0,205840,208303
4193,0,205905,208355
4194,0,205968,208404
4195,0,206027,208450
4196,0,206083,208495
4197,0,206141,208537
4198,0,206201,208587
4199,0,206261,208634
4200,0,206320,208686
4201,0,206375,208738
4202,0,206426,208790
4203,0,206480,208841
4204,0,206536,208896
4205,0,206593,208947
4206,0,206650,208996
4207,0,206707,209045
4208,0,206761,209095
4209,0,206815,209146
4210,0,206870,209197
4211,0,206926,209246
4212,0,206981,209296
4213,0,207036,209348
4214,0,207093,209403
4215,0,207150,209462
4216,0,207207,209521
4217,0,207262,209576
4218,0,207318,209625
4219,0,207375,209670
4220,0,207431,209712
4221,0,207488,209755
4222,0,207543,209797
4223,0,207599,209845
4224,0,207654,209898
4225,0,207711,209950
4226,0,207768,210002
4227,0,207825,210054
4228,0,207881,210106
4229,0,207935,210157
4230,0,207989,210208
4231,0,208042,210259
4232,0,208096,210311
4233,0,208150,210363
4234,0,208205,210414
4235,0,208262,210463
4236,0,208320,210512
4237,0,208378,210562
4238,0,208436,210614
4239,0,208493,210667
4240,0,208550,210719
4241,0,208608,210772
4242,0,208666,210824
4243,0,208725,210877
4244,0,208784,210931
4245,0,208842,210984
4246,0,208900,211038
4247,0,208957,211092
4248,0,209014,211146
4249,0,209072,211203
4250,0,209130,211260
4251,0,209187,211316
4252,0,209243,211372
4253,0,209300,211426
4254,0,209356,211482
4255,0,209412,211537
4256,0,209467,211592
4257,0,209524,211647
4258,0,209581,211704
4259,0,209638,211762
4260,0,209695,211820
4261,0,209752,211877
4262,0,209808,211937
4263,0,209863,211996
4264,0,209918,212053
4265,0,209973,212109
4266,0,210029,212166
4267,0,210085,212224
4268,0,210139,212281
4269,0,210191,212336
4270,0,210244,212395
4271,0,210298,212455
4272,0,210351,212516
4273,0,210404,212576
4274,0,210456,212634
4275,0,210508,212690
4276,0,210560,212746
4277,0,210614,212807
4278,0,210665,212865
4279,0,210715,212920
4280,0,210766,212978
4281,0,210815,213033
4282,0,210865,213088
4283,0,210917,213145
4284,0,210968,213203
4285,0,211020,213261
4286,0,211072,213318
4287,0,211121,213373
4288,0,211168,213425
4289,0,211215,213475
4290,0,211265,213526
4291,0,211315,213577
4292,0,211365,213627
4293,0,211413,213677
4294,0,211461,213727
4295,0,211509,213776
4296,0,211558,213824
4297,0,211607,213874
4298,0,211656,213926
4299,0,211705,213977
4300,0,211752,214028
4301,0,211798,214078
4302,0,211844,214128
4303,0,211892,214176
4304,0,211941,214224
4305,0,211987,214272
4306,0,212030,214319
4307,0,212072,214366
4308,0,212112,214413
4309,0,212155,214460
4310,0,212199,214505
4311,0,212244,214551
4312,0,212287,214596
4313,0,212328,214642
4314,0,212369,214686
4315,0,212410,214730
4316,0,212451,214772
4317,0,212493,214811
4318,0,212536,214853
4319,0,212579,214897
4320,0,212621,214939
4321,0,212660,214979
4322,0,212699,215019
4323,0,212737,215060
4324,0,212776,215102
4325,0,212814,215142
4326,0,212853,215179
4327,0,212891,215217
4328,0,212930,215255
4329,0,212969,215294
4330,0,213007,215334
4331,0,213042,215375
4332,0,213076,215416
4333,0,213110,215455
4334,0,213145,215492
4335,0,213182,215529
4336,0,213220,215567
4337,0,213260,215604
4338,0,213299,215639
4339,0,213335,215677
4340,0,213372,215714
4341,0,213408,215749
4342,0,213445,215783
4343,0,213479,215816
4344,0,213513,215851
4345,0,213549,215888
4346,0,213586,215923
4347,0,213622,215959
4348,0,213656,215997
4349,0,213686,216034
4350,0,213715,216072
4351,0,213743,216110
4352,0,213772,216145
4353,0,213803,216179
4354,0,213839,216213
4355,0,213876,216246
4356,0,213911,216282
4357,0,213942,216318
4358,0,213972,216353
4359,0,214001,216387
4360,0,214031,216421
4361,0,214062,216453
4362,0,214091,216484
4363,0,214120,216516
4364,0,214150,216548
4365,0,214183,216580
4366,0,214216,216613
4367,0,214246,216647
4368,0,214276,216683
4369,0,214307,216718
4370,0,214338,216753
4371,0,214368,216786
4372,0,214398,216816
4373,0,214428,216844
4374,0,214461,216872
4375,0,214494,216904
4376,0,214526,216937
4377,0,214555,216973
4378,0,214582,217008
4379,0,214609,217041
4380,0,214637,217071
4381,0,214667,217097
4382,0,214699,217124
4383,0,214731,217153
4384,0,214764,217183
4385,0,214796,217214
4386,0,214826,217244
4387,0,214853,217273
4388,0,214880,217303
4389,0,214906,217333
4390,0,214935,217363
4391,0,214965,217391
4392,0,214996,217419
4393,0,215025,217447
4394,0,215053,217476
4395,0,215081,217506
4396,0,215110,217535
4397,0,215139,217562
4398,0,215167,217589
4399,0,215194,217616
4400,0,215221,217643
4401,0,215251,217669
4402,0,215281,217695
4403,0,215309,217721
4404,0,215338,217747
4405,0,215366,217774
4406,0,215394,217801
4407,0,215422,217827
4408,0,215450,217852
4409,0,215479,217876
4410,0,215506,217898
4411,0,215533,217921
4412,0,215561,217945
4413,0,215588,217969
4414,0,215614,217994
4415,0,215640,218020
4416,0,215666,218046
4417,0,215693,218072
4418,0,215720,218098
4419,0,215747,218122
4420,0,215772,218146
4421,0,215796,218170
4422,0,215820,218195
4423,0,215843,218219
4424,0,215867,218242
4425,0,215891,218263
4426,0,215915,218284
4427,0,215939,218306
4428,0,215963,218330
4429,0,215988,218355
4430,0,216013,218379
4431,0,216039,218402
4432,0,216064,218425
4433,0,216088,218448
4434,0,216113,218471
4435,0,216138,218494
4436,0,216163,218516
4437,0,216187,218538
4438,0,216209,218559
4439,0,216231,218581
4440,0,216252,218602
4441,0,216273,218626
4442,0,216295,218649
4443,0,216317,218672
4444,0,216339,218695
4445,0,216360,218717
4446,0,216381,218740
4447,0,216402,218763
4448,0,216424,218784
4449,0,216446,218805
4450,0,216468,218827
4451,0,216488,218848
4452,0,216509,218868
4453,0,216530,218887
4454,0,216551,218907
4455,0,216571,218928
4456,0,216592,218950
4457,0,216612,218970
4458,0,216631,218990
4459,0,216650,219010
4460,0,216669,219030
4461,0,216688,219050
4462,0,216706,219070
4463,0,216724,219089
4464,0,216742,219109
4465,0,216760,219128
4466,0,216779,219147
4467,0,216798,219166
4468,0,216817,219184
4469,0,216835,219205
4470,0,216853,219225
4471,0,216870,219245
4472,0,216888,219265
4473,0,216907,219285
4474,0,216925,219305
4475,0,216943,219325
4476,0,216960,219345
4477,0,216978,219363
4478,0,216995,219382
4479,0,217012,219400
4480,0,217028,219418
4481,0,217044,219437
4482,0,217061,219455
4483,0,217077,219473
4484,0,217093,219491
4485,0,217109,219508
4486,0,217125,219523
4487,0,217141,219542
4488,0,217157,219558
4489,0,217174,219575
4490,0,217190,219592
4491,0,217206,219609
4492,0,217222,219625
4493,0,217238,219641
4494,0,217254,219658
4495,0,217270,219674
4496,0,217286,219690
4497,0,217301,219706
4498,0,217316,219721
4499,0,217330,219736
4500,0,217344,219752
4501,0,217357,219766
4502,0,217372,219782
4503,0,217386,219797
4504,0,217400,219812
4505,0,217414,219826
4506,0,217427,219841
4507,0,217440,219856
4508,0,217453,219872
4509,0,217466,219887
4510,0,217479,219902
4511,0,217492,219917
4512,0,217504,219931
4513,0,217516,219944
4514,0,217528,219958
4515,0,217540,219972
4516,0,217552,219986
4517,0,217564,220000
4518,0,217577,220013
4519,0,217589,220026
4520,0,217601,220038
4521,0,217612,220050
4522,0,217624,220063
4523,0,217635,220076
4524,0,217645,220089
4525,0,217656,220102
4526,0,217667,220114
4527,0,217678,220128
4528,0,217689,220140
4529,0,217699,220150
4530,0,217710,220163
4531,0,217720,220175
4532,0,217730,220187
4533,0,217740,220198
4534,0,217750,220210
4535,0,217760,220221
4536,0,217769,220232
4537,0,217779,220243
4538,0,217789,220254
4539,0,217799,220264
4540,0,217808,220275
4541,0,217818,220285
4542,0,217827,220296
4543,0,217835,220306
4544,0,217844,220316
4545,0,217853,220325
4546,0,217862,220334
4547,0,217870,220344
4548,0,217878,220353
4549,0,217886,220363
4550,0,217894,220373
4551,0,217902,220382
4552,0,217910,220392
4553,0,217918,220401
4554,0,217925,220410
4555,0,217932,220419
4556,0,217939,220428
4557,0,217947,220438
4558,0,217953,220448
4559,0,217960,220458
4560,0,217967,220468
4561,0,217973,220478
4562,0,217979,220485
4563,0,217986,220493
4564,0,217991,220501
4565,0,217997,220511
4566,0,218003,220520
4567,0,218009,220528
4568,0,218016,220537
4569,0,218022,220544
4570,0,218027,220552
4571,0,218033,220560
4572,0,218039,220567
4573,0,218045,220574
4574,0,218051,220581
4575,0,218057,220588
4576,0,218064,220595
4577,0,218070,220602
4578,0,218075,220608
4579,0,218081,220614
4580,0,218087,220620
4581,0,218093,220625
4582,0,218099,220630
4583,0,218104,220636
4584,0,218110,220641
4585,0,218115,220646
4586,0,218120,220650
4587,0,218125,220655
4588,0,218130,220659
4589,0,218134,220664
4590,0,218139,220668
4591,0,218143,220672
4592,0,218148,220676
4593,0,218152,220679
4594,0,218156,220683
4595,0,218160,220687
4596,0,218164,220690
4597,0,218168,220694
4598,0,218172,220697
4599,0,218175,220700
4600,0,218179,220704
4601,0,218183,220707
4602,0,218186,220711
4603,0,218188,220714
4604,0,218190,220717
4605,0,218193,220720
4606,0,218194,220723
4607,0,218196,220726
4608,0,218197,220729
4609,0,218198,220732
4610,0,218198,220734
4611,0,218199,220736
4612,0,218199,220738
4613,0,218199,220739
4614,0,218199,220741
4615,0,218199,220742
4616,0,218199,220743
4617,0,218199,220744
4618,0,218199,220744
4619,0,218199,220745
4620,0,218199,220745
4621,0,218199,220745
4622,0,218199,220745
4623,0,218199,220745
4624,0,218199,220745
4625,0,218199,220745
4626,0,218199,220745
4627,0,218199,220744
4628,0,218199,220744
4629,0,218199,220742
4630,0,218199,220742
4631,0,218199,220741
4632,0,218199,220740
4633,0,218199,220740
4634,0,218199,220739
4635,0,218198,220738
4636,0,218198,220738
4637,0,218197,220737
4638,0,218197,220737
4639,0,218196,220737
4640,0,218195,220737
4641,0,218195,220737
4642,0,218194,220736
4643,0,218193,220736
4644,0,218192,220736
4645,0,218191,220736
4646,0,218191,220736
4647,0,218190,220736
4648,0,218189,220736
4649,0,218189,220736
4650,0,218188,220736
4651,0,218187,220736
4652,0,218187,220736
4653,0,218186,220736
4654,0,218186,220736
4655,0,218186,220736
4656,0,218186,220736
4657,0,218186,220736
4658,0,218186,220736
4659,0,218186,220736
4660,0,218186,220736
4661,0,218186,220736
4662,0,218186,220736
4663,0,218186,220736
4664,0,218186,220736
4665,0,218186,220736
4666,0,218186,220736
4667,0,218186,220736
4668,0,218186,220736
4669,0,218186,220736
4670,0,218186,220736
4671,0,218186,220736
4672,0,218186,220736
4673,0,218186,220736
4674,0,218186,220736
4675,0,218186,220736
4676,0,218186,220736
4677,0,218186,220736
4678,0,218186,220736
4679,0,218186,220736
4680,0,218186,220736
4681,0,218186,220736
4682,0,218186,220736
4683,0,218186,220736
4684,0,218186,220736
4685,0,218186,220736
4686,0,218186,220736
4687,0,218186,220736
4688,0,218186,220736
4689,0,218186,220736
4690,0,218186,220736
4691,0,218186,220736
4692,0,218186,220736
4693,0,218186,220736
4694,0,218186,220736
4695,0,218186,220736
4696,0,218186,220736
4697,0,218186,220736
4698,0,218186,220736
4699,0,218186,220736
4700,0,218186,220736
4701,0,218186,220736
4702,0,218186,220736
4703,0,218186,220736
4704,0,218186,220736
4705,0,218186,220736
4706,0,218186,220736
4707,0,218186,220736
4708,0,218186,220736
4709,0,218186,220736
4710,0,218186,220736
4711,0,218186,220736
4712,0,218186,220736
4713,0,218186,220736
4714,0,218186,220736
4715,0,218186,220736
4716,0,218186,220736
4717,0,218186,220736
4718,0,218186,220736
4719,0,218186,220736
4720,0,218186,220736
4721,0,218186,220736
4722,0,218186,220736
4723,0,218186,220736
4724,0,218186,220736
4725,0,218186,220736
4726,0,218186,220736
4727,0,218186,220736
4728,0,218186,220736
4729,0,218186,220736
4730,0,218186,220736
4731,0,218186,220736
4732,0,218186,220736
4733,0,218186,220736
4734,0,218186,220736
4735,0,218186,220736
4736,0,218186,220736
4737,0,218186,220736
4738,0,218186,220736
4739,0,218186,220736
4740,0,218186,220736
4741,0,218186,220736
4742,0,218186,220736
4743,0,218186,220736
4744,0,218186,220736
4745,0,218186,220736
4746,0,218186,220736
4747,0,218186,220736
4748,0,218186,220736
4749,0,218186,220736
4750,0,218186,220736
4751,0,218186,220736
4752,0,218186,220736
4753,0,218186,220736
4754,0,218186,220736
4755,0,218186,220736
4756,0,218186,220736
4757,0,218186,220736
4758,0,218186,220736
4759,0,218186,220736
4760,0,218186,220736
4761,0,218186,220736
4762,0,218186,220736
4763,0,218186,220736
4764,0,218186,220736
4765,0,218186,220736
4766,0,218186,220736
4767,0,218186,220736
4768,0,218186,220736
4769,0,218186,220736
4770,0,218186,220736
4771,0,218186,220736
4772,0,218186,220736
4773,0,218186,220736
4774,0,218186,220736
4775,0,218186,220736
4776,0,218186,220736
4777,0,218186,220736
4778,0,218186,220736
4779,0,218186,220736
4780,0,218186,220736
4781,0,218186,220736
4782,0,218186,220736
4783,0,218186,220736
4784,0,218186,220736
4785,0,218186,220736
4786,0,218186,220736
4787,0,218186,220736
4788,0,218186,220736
4789,0,218186,220736
4790,0,218186,220736
4791,0,218186,220736
4792,0,218186,220736
4793,0,218186,220736
4794,0,218186,220736
4795,0,218186,220736
4796,0,218186,220736
4797,0,218186,220736
4798,0,218186,220736
4799,0,218186,220736
4800,0,218186,220736
4801,0,218186,220736
4802,0,218186,220736
4803,0,218186,220736
4804,0,218186,220736
4805,0,218186,220736
4806,0,218186,220736
4807,0,218186,220736
4808,0,218186,220736
4809,0,218186,220736
4810,0,218186,220736
4811,0,218186,220736
4812,0,218186,220736
4813,0,218186,220736
4814,0,218186,220736
4815,0,218186,220736
4816,0,218186,220736
4817,0,218186,220736
4818,0,218186,220736
4819,0,218186,220736
4820,0,218186,220736
4821,0,218186,220736
4822,0,218186,220736
4823,0,218186,220736
4824,0,218186,220736
4825,0,218186,220736
4826,0,218186,220736
4827,0,218186,220736
4828,0,218186,220736
4829,0,218186,220736
4830,0,218186,220736
4831,0,218186,220736
4832,0,218186,220736
4833,0,218186,220736
4834,0,218186,220736
4835,0,218186,220736
4836,0,218186,220736
4837,0,218186,220736
4838,0,218186,220736
4839,0,218186,220736
4840,0,218186,220736
4841,0,218186,220736
4842,0,218186,220736
4843,0,218186,220736
4844,0,218186,220736
4845,0,218186,220736
4846,0,218186,220736
4847,0,218186,220736
4848,0,218186,220736
4849,0,218186,220736
4850,0,218186,220736
4851,0,218186,220736
4852,0,218186,220736
4853,0,218186,220736
4854,0,218186,220736
4855,0,218186,220736
4856,0,218186,220736
4857,0,218186,220736
4858,0,218186,220736
4859,0,218186,220736
4860,0,218186,220736
4861,0,218186,220736
4862,0,218186,220736
4863,0,218186,220736
4864,0,218186,220736
4865,0,218186,220736
4866,0,218186,220736
4867,0,218186,220736
4868,0,218186,220736
4869,0,218186,220736
4870,0,218186,220736
4871,0,218186,220736
4872,0,218186,220736
4873,0,218186,220736
4874,0,218186,220736
4875,0,218186,220736
4876,0,218186,220736
4877,0,218186,220736
4878,0,218186,220736
4879,0,218186,220736
4880,0,218186,220736
4881,0,218186,220736
4882,0,218186,220736
4883,0,218186,220736
4884,0,218186,220736
4885,0,218186,220736
4886,0,218186,220736
4887,0,218186,220736
4888,0,218186,220736
4889,0,218186,220736
4890,0,218186,220736
4891,0,218186,220736
4892,0,218186,220736
4893,0,218186,220736
4894,0,218186,220736
4895,0,218186,220736
4896,0,218186,220736
4897,0,218186,220736
4898,0,218186,220736
4899,0,218186,220736
4900,0,218186,220736
4901,0,218186,220736
4902,0,218186,220736
4903,0,218186,220736
4904,0,218186,220736
4905,0,218186,220736
4906,0,218186,220736
4907,0,218186,220736
4908,0,218186,220736
4909,0,218186,220736
4910,0,218186,220736
4911,0,218186,220736
4912,0,218186,220736
4913,0,218186,220736
4914,0,218186,220736
4915,0,218186,220736
4916,0,218186,220736
4917,0,218186,220736
4918,0,218186,220736
4919,0,218186,220736
4920,0,218186,220736
4921,0,218186,220736
4922,0,218186,220736
4923,0,218186,220736
4924,0,218186,220736
4925,0,218186,220736
4926,0,218186,220736
4927,0,218186,220736
4928,0,218186,220736
4929,0,218186,220736
4930,0,218186,220736
4931,0,218186,220736
4932,0,218186,220736
4933,0,218186,220736
4934,0,218186,220736
4935,0,218186,220736
4936,0,218186,220736
4937,0,218186,220736
4938,0,218186,220736
4939,0,218186,220736
4940,0,218186,220736
4941,0,218186,220736
4942,0,218186,220736
4943,0,218186,220736
4944,0,218186,220736
4945,0,218186,220736
4946,0,218186,220736
4947,0,218186,220736
4948,0,218186,220736
4949,0,218186,220736
4950,0,218186,220736
4951,0,218186,220736
4952,0,218186,220736
4953,0,218186,220736
4954,0,218186,220736
4955,0,218186,220736
4956,0,218186,220736
4957,0,218186,220736
4958,0,218186,220736
4959,0,218186,220736
4960,0,218186,220736
4961,0,218186,220736
4962,0,218186,220736
4963,0,218186,220736
4964,0,218186,220736
4965,0,218186,220736
4966,0,218186,220736
4967,0,218186,220736
4968,0,218186,220736
4969,0,218186,220736
4970,0,218186,220736
4971,0,218186,220736
4972,0,218186,220736
4973,0,218186,220736
4974,0,218186,220736
4975,0,218186,220736
4976,0,218186,220736
4977,0,218186,220736
4978,0,218186,220736
4979,0,218186,220736
4980,0,218186,220736
4981,0,218186,220736
4982,0,218186,220736
4983,0,218186,220736
4984,0,218186,220736
4985,0,218186,220736
4986,0,218186,220736
4987,0,218186,220736
4988,0,218186,220736
4989,0,218186,220736
4990,0,218186,220736
4991,0,218186,220736
4992,0,218186,220736
4993,0,218186,220736
4994,0,218186,220736
4995,0,218186,220736
4996,0,218186,220736
4997,0,218186,220736
4998,0,218186,220736
4999,0,218186,220736
5000,0,218186,220736
5001,700,218186,220736
5002,700,218186,220736
5003,700,218186,220736
5004,700,218186,220736
5005,700,218186,220736
5006,700,218186,220736
5007,700,218186,220736
5008,700,218186,220736
5009,700,218186,220736
5010,700,218187,220736
5011,700,218187,220742
5012,700,218189,220764
5013,700,218190,220793
5014,700,218196,220826
5015,700,218223,220860
5016,700,218273,220896
5017,700,218333,220933
5018,700,218395,220971
5019,700,218454,221009
5020,700,218508,221055
5021,700,218559,221116
5022,700,218606,221185
5023,700,218647,221256
5024,700,218682,221324
5025,700,218714,221389
5026,700,218744,221453
5027,700,218775,221515
5028,700,218813,221573
5029,700,218859,221625
5030,700,218911,221672
5031,700,218963,221712
5032,700,219013,221747
5033,700,219061,221780
5034,700,219111,221810
5035,700,219167,221846
5036,700,219228,221895
5037,700,219291,221953
5038,700,219353,222014
5039,700,219412,222074
5040,700,219468,222131
5041,700,219521,222188
5042,700,219574,222245
5043,700,219627,222302
5044,700,219687,222358
5045,700,219752,222414
5046,700,219821,222472
5047,700,219890,222532
5048,700,219956,222592
5049,700,220021,222654
5050,700,220085,222719
5051,700,220148,222783
5052,700,220210,222847
5053,700,220270,222909
5054,700,220330,222969
5055,700,220386,223027
5056,700,220440,223085
5057,700,220497,223145
5058,700,220561,223207
5059,700,220630,223274
5060,700,220700,223344
5061,700,220770,223416
5062,700,220839,223489
5063,700,220908,223562
5064,700,220979,223632
5065,700,221051,223700
5066,700,221125,223766
5067,700,221198,223832
5068,700,221271,223900
5069,700,221345,223970
5070,700,221418,224043
5071,700,221490,224118
5072,700,221560,224193
5073,700,221628,224269
5074,700,221699,224348
5075,700,221773,224429
5076,700,221846,224512
5077,700,221922,224594
5078,700,221999,224673
5079,700,222079,224750
5080,700,222163,224824
5081,700,222250,224900
5082,700,222337,224978
5083,700,222421,225055
5084,700,222499,225137
5085,700,222570,225229
5086,700,222642,225330
5087,700,222716,225437
5088,700,222793,225548
5089,700,222873,225658
5090,700,222953,225764
5091,700,223032,225848
5092,700,223113,225907
5093,700,223194,225965
5094,700,223277,226031
5095,700,223359,226101
5096,700,223441,226176
5097,700,223523,226254
5098,700,223607,226336
5099,700,223692,226420
5100,700,223779,226509
5101,700,223865,226604
5102,700,223951,226701
5103,700,224038,226795
5104,700,224125,226889
5105,700,224212,226974
5106,700,224301,227041
5107,700,224392,227101
5108,700,224482,227170
5109,700,224573,227236
5110,700,224663,227312
5111,700,224755,227392
5112,700,224849,227479
5113,700,224942,227570
5114,700,225038,227666
5115,700,225138,227763
5116,700,225237,227864
5117,700,225334,227968
5118,700,225435,228075
5119,700,225537,228177
5120,700,225640,228279
5121,700,225745,228379
5122,700,225848,228481
5123,700,225949,228587
5124,700,226052,228693
5125,700,226157,228800
5126,700,226263,228912
5127,700,226367,229030
5128,700,226472,229149
5129,700,226580,229266
5130,700,226693,229382
5131,700,226806,229502
5132,700,226919,229631
5133,700,227030,229759
5134,700,227140,229878
5135,700,227252,229998
5136,700,227361,230113
5137,700,227467,230226
5138,700,227575,230337
5139,700,227687,230446
5140,700,227800,230553
5141,700,227908,230660
5142,700,228015,230766
5143,700,228128,230871
5144,700,228242,230979
5145,700,228351,231088
5146,700,228456,231199
5147,700,228561,231307
5148,700,228664,231414
5149,700,228769,231518
5150,700,228876,231619
5151,700,228984,231722
5152,700,229093,231822
5153,700,229198,231920
5154,700,229301,232020
5155,700,229400,232119
5156,700,229498,232220
5157,700,229596,232325
5158,700,229696,232426
5159,700,229802,232528
5160,700,229908,232635
5161,700,230011,232740
5162,700,230109,232841
5163,700,230203,232941
5164,700,230300,233038
5165,700,230401,233138
5166,700,230498,233239
5167,700,230594,233338
5168,700,230691,233438
5169,700,230786,233533
5170,700,230882,233629
5171,700,230984,233731
5172,700,231084,233829
5173,700,231180,233924
5174,700,231277,234020
5175,700,231374,234110
5176,700,231472,234202
5177,700,231573,234302
5178,700,231674,234394
5179,700,231775,234481
5180,700,231876,234576
5181,700,231979,234676
5182,700,232080,234773
5183,700,232179,234865
5184,700,232276,234961
5185,700,232374,235054
5186,700,232474,235155
5187,700,232576,235256
5188,700,232681,235357
5189,700,232787,235457
5190,700,232891,235555
5191,700,232993,235655
5192,700,233094,235760
5193,700,233194,235866
5194,700,233294,235970
5195,700,233395,236072
5196,700,233501,236178
5197,700,233608,236288
5198,700,233717,236395
5199,700,233823,236505
5200,700,233929,236619
5201,700,234036,236729
5202,700,234144,236841
5203,700,234253,236960
5204,700,234363,237076
5205,700,234472,237191
5206,700,234580,237311
5207,700,234688,237429
5208,700,234797,237546
5209,700,234905,237672
5210,700,235014,237799
5211,700,235123,237915
5212,700,235231,238041
5213,700,235339,238175
5214,700,235447,238300
5215,700,235555,238427
5216,700,235663,238554
5217,700,235772,238678
5218,700,235880,238803
5219,700,235988,238931
5220,700,236098,239056
5221,700,236207,239182
5222,700,236316,239299
5223,700,236425,239412
5224,700,236534,239531
5225,700,236643,239647
5226,700,236753,239758
5227,700,236864,239871
5228,700,236976,239980
5229,700,237087,240082
5230,700,237198,240187
5231,700,237309,240288
5232,700,237419,240392
5233,700,237528,240496
5234,700,237637,240590
5235,700,237745,240683
5236,700,237852,240780
5237,700,237958,240871
5238,700,238065,240968
5239,700,238173,241075
5240,700,238280,241184
5241,700,238386,241301
5242,700,238489,241402
5243,700,238590,241488
5244,700,238692,241589
5245,700,238794,241704
5246,700,238898,241813
5247,700,239003,241910
5248,700,239109,242012
5249,700,239212,242116
5250,700,239314,242222
5251,700,239418,242328
5252,700,239522,242423
5253,700,239624,242517
5254,700,239726,242621
5255,700,239830,242724
5256,700,239934,242828
5257,700,240037,242931
5258,700,240139,243031
5259,700,240242,243131
5260,700,240348,243233
5261,700,240455,243331
5262,700,240563,243430
5263,700,240671,243528
5264,700,240780,243625
5265,700,240887,243728
5266,700,240996,243834
5267,700,241108,243945
5268,700,241222,244055
5269,700,241336,244166
5270,700,241450,244280
5271,700,241562,244396
5272,700,241673,244509
5273,700,241787,244625
